index,DATE,TAVG,TMIN,TMAX,rating
2081,2010-09-13,NaN,57,67,bad
2082,2010-09-14,NaN,56,79,bad
2083,2010-09-15,NaN,52,71,good
2084,2010-09-16,NaN,48,69,worse
2085,2010-09-17,NaN,54,76,worse
2086,2010-09-18,NaN,54,69,good
2087,2010-09-19,NaN,52,75,good
2088,2010-09-20,NaN,55,73,good
2089,2010-09-21,NaN,48,71,good
2090,2010-09-22,NaN,61,83,bad
2091,2010-09-23,NaN,59,77,good
2092,2010-09-24,NaN,59,80,bad
2093,2010-09-25,NaN,66,88,bad
2094,2010-09-26,NaN,60,73,bad
2095,2010-09-27,NaN,60,65,worse
2096,2010-09-28,NaN,64,77,worse
2097,2010-09-29,NaN,66,82,bad
2098,2010-09-30,NaN,67,79,worse
2099,2010-10-01,NaN,58,79,worse
2100,2010-10-02,NaN,52,68,good
2101,2010-10-03,NaN,47,60,bad
2102,2010-10-04,NaN,53,63,worse
2103,2010-10-05,NaN,56,61,worse
2104,2010-10-06,NaN,49,62,worse
2105,2010-10-07,NaN,48,67,bad
2106,2010-10-08,NaN,48,73,good
2107,2010-10-09,NaN,44,68,good
2108,2010-10-10,NaN,40,67,good
2109,2010-10-11,NaN,50,71,good
2110,2010-10-12,NaN,48,67,bad
2111,2010-10-13,NaN,43,64,good
2112,2010-10-14,NaN,42,63,bad
2113,2010-10-15,NaN,48,58,worse
2114,2010-10-16,NaN,46,60,good
2115,2010-10-17,NaN,42,67,good
2116,2010-10-18,NaN,43,62,good
2117,2010-10-19,NaN,42,61,good
2118,2010-10-20,NaN,43,63,bad
2119,2010-10-21,NaN,39,62,worse
2120,2010-10-22,NaN,36,51,good
2121,2010-10-23,NaN,34,61,good
2122,2010-10-24,NaN,45,53,bad
2123,2010-10-25,NaN,50,69,bad
2124,2010-10-26,NaN,62,75,worse
2125,2010-10-27,NaN,67,71,worse
2126,2010-10-28,NaN,55,77,bad
2127,2010-10-29,NaN,43,59,good
2128,2010-10-30,NaN,39,58,good
2129,2010-10-31,NaN,38,60,good
2130,2010-11-01,NaN,33,51,good
2131,2010-11-02,NaN,32,50,good
2132,2010-11-03,NaN,28,52,good
2133,2010-11-04,NaN,37,54,worse
2134,2010-11-05,NaN,46,62,worse
2135,2010-11-06,NaN,43,52,good
2136,2010-11-07,NaN,39,46,bad
2137,2010-11-08,NaN,35,48,worse
2138,2010-11-09,NaN,47,56,worse
2139,2010-11-10,NaN,44,50,bad
2140,2010-11-11,NaN,41,51,good
2141,2010-11-12,NaN,40,61,good
2142,2010-11-13,NaN,40,66,good
2143,2010-11-14,NaN,35,59,good
2144,2010-11-15,NaN,44,57,good
2145,2010-11-16,NaN,48,56,worse
2146,2010-11-17,NaN,50,64,bad
2147,2010-11-18,NaN,42,54,good
2148,2010-11-19,NaN,30,46,good
2149,2010-11-20,NaN,29,53,good
2150,2010-11-21,NaN,31,42,good
2151,2010-11-22,NaN,37,60,bad
2152,2010-11-23,NaN,45,64,bad
2153,2010-11-24,NaN,35,50,good
2154,2010-11-25,NaN,28,42,bad
2155,2010-11-26,NaN,29,54,worse
2156,2010-11-27,NaN,28,43,bad
2157,2010-11-28,NaN,27,44,good
2158,2010-11-29,NaN,27,48,good
2159,2010-11-30,NaN,28,48,bad
2160,2010-12-01,NaN,44,58,worse
2161,2010-12-02,NaN,33,45,good
2162,2010-12-03,NaN,33,40,good
2163,2010-12-04,NaN,30,41,good
2164,2010-12-05,NaN,25,36,good
2165,2010-12-06,NaN,25,33,good
2166,2010-12-07,NaN,25,37,good
2167,2010-12-08,NaN,22,32,good
2168,2010-12-09,NaN,16,28,good
2169,2010-12-10,NaN,11,28,bad
2170,2010-12-11,NaN,24,48,bad
2171,2010-12-12,NaN,27,55,bad
2172,2010-12-13,NaN,31,56,worse
2173,2010-12-14,NaN,20,31,bad
2174,2010-12-15,NaN,15,24,bad
2175,2010-12-16,NaN,18,34,good
2176,2010-12-17,NaN,16,36,good
2177,2010-12-18,NaN,18,39,good
2178,2010-12-19,NaN,22,36,bad
2179,2010-12-20,NaN,26,32,worse
2180,2010-12-21,NaN,26,41,bad
2181,2010-12-22,NaN,31,42,worse
2182,2010-12-23,NaN,31,38,bad
2183,2010-12-24,NaN,27,39,good
2184,2010-12-25,NaN,20,33,good
2185,2010-12-26,NaN,23,28,worse
2186,2010-12-27,NaN,20,31,worse
2187,2010-12-28,NaN,18,34,good
2188,2010-12-29,NaN,23,37,good
2189,2010-12-30,NaN,21,42,bad
2190,2010-12-31,NaN,22,51,bad
2191,2011-01-01,NaN,29,54,bad
2192,2011-01-02,NaN,35,50,bad
2193,2011-01-03,NaN,24,35,good
2194,2011-01-04,NaN,21,39,good
2195,2011-01-05,NaN,24,40,good
2196,2011-01-06,NaN,17,33,good
2197,2011-01-07,NaN,21,36,good
2198,2011-01-08,NaN,28,33,bad
2199,2011-01-09,NaN,25,34,bad
2200,2011-01-10,NaN,23,34,good
2201,2011-01-11,NaN,19,32,bad
2202,2011-01-12,NaN,25,33,worse
2203,2011-01-13,NaN,17,32,bad
2204,2011-01-14,NaN,12,25,bad
2205,2011-01-15,NaN,5,34,bad
2206,2011-01-16,NaN,20,34,good
2207,2011-01-17,NaN,13,22,good
2208,2011-01-18,NaN,19,39,worse
2209,2011-01-19,NaN,33,41,bad
2210,2011-01-20,NaN,27,33,good
2211,2011-01-21,NaN,20,31,worse
2212,2011-01-22,NaN,11,24,good
2213,2011-01-23,NaN,3,23,good
2214,2011-01-24,NaN,-2,16,good
2215,2011-01-25,NaN,10,33,bad
2216,2011-01-26,NaN,12,34,worse
2217,2011-01-27,NaN,22,34,worse
2218,2011-01-28,NaN,13,34,bad
2219,2011-01-29,NaN,22,37,bad
2220,2011-01-30,NaN,16,37,bad
2221,2011-01-31,NaN,14,28,good
2222,2011-02-01,NaN,16,23,worse
2223,2011-02-02,NaN,21,35,worse
2224,2011-02-03,NaN,13,26,bad
2225,2011-02-04,NaN,12,34,good
2226,2011-02-05,NaN,15,48,worse
2227,2011-02-06,NaN,31,44,bad
2228,2011-02-07,NaN,27,39,worse
2229,2011-02-08,NaN,17,38,bad
2230,2011-02-09,NaN,12,29,good
2231,2011-02-10,NaN,13,27,good
2232,2011-02-11,NaN,6,30,good
2233,2011-02-12,NaN,11,39,bad
2234,2011-02-13,NaN,21,40,bad
2235,2011-02-14,NaN,37,52,bad
2236,2011-02-15,NaN,20,37,good
2237,2011-02-16,NaN,17,39,good
2238,2011-02-17,NaN,30,52,good
2239,2011-02-18,NaN,34,60,bad
2240,2011-02-19,NaN,18,46,bad
2241,2011-02-20,NaN,16,38,good
2242,2011-02-21,NaN,17,30,bad
2243,2011-02-22,NaN,13,38,good
2244,2011-02-23,NaN,18,43,good
2245,2011-02-24,NaN,16,41,bad
2246,2011-02-25,NaN,30,52,bad
2247,2011-02-26,NaN,28,38,bad
2248,2011-02-27,NaN,24,35,worse
2249,2011-02-28,NaN,25,51,worse
2250,2011-03-01,NaN,26,41,good
2251,2011-03-02,NaN,24,48,bad
2252,2011-03-03,NaN,13,30,good
2253,2011-03-04,NaN,18,35,good
2254,2011-03-05,NaN,34,56,bad
2255,2011-03-06,NaN,45,63,bad
2256,2011-03-07,NaN,29,53,bad
2257,2011-03-08,NaN,25,46,good
2258,2011-03-09,NaN,27,42,good
2259,2011-03-10,NaN,35,46,bad
2260,2011-03-11,NaN,38,52,bad
2261,2011-03-12,NaN,35,54,good
2262,2011-03-13,NaN,34,53,bad
2263,2011-03-14,NaN,28,41,bad
2264,2011-03-15,NaN,27,42,bad
2265,2011-03-16,NaN,33,49,bad
2266,2011-03-17,NaN,31,57,bad
2267,2011-03-18,NaN,41,73,good
2268,2011-03-19,NaN,31,53,good
2269,2011-03-20,NaN,28,46,good
2270,2011-03-21,NaN,33,39,worse
2271,2011-03-22,NaN,35,46,good
2272,2011-03-23,NaN,32,41,bad
2273,2011-03-24,NaN,30,42,bad
2274,2011-03-25,NaN,27,45,good
2275,2011-03-26,NaN,23,41,good
2276,2011-03-27,NaN,25,45,good
2277,2011-03-28,NaN,27,48,good
2278,2011-03-29,NaN,29,51,good
2279,2011-03-30,NaN,30,54,good
2280,2011-03-31,NaN,32,48,worse
2281,2011-04-01,NaN,33,42,worse
2282,2011-04-02,NaN,37,55,good
2283,2011-04-03,NaN,37,56,good
2284,2011-04-04,NaN,36,50,bad
2285,2011-04-05,NaN,39,60,bad
2286,2011-04-06,NaN,34,55,bad
2287,2011-04-07,NaN,33,53,good
2288,2011-04-08,NaN,29,53,bad
2289,2011-04-09,NaN,30,54,bad
2290,2011-04-10,NaN,31,56,bad
2291,2011-04-11,NaN,46,62,bad
2292,2011-04-12,NaN,45,60,bad
2293,2011-04-13,NaN,44,50,bad
2294,2011-04-14,NaN,43,66,bad
2295,2011-04-15,NaN,35,51,good
2296,2011-04-16,NaN,31,50,bad
2297,2011-04-17,NaN,45,63,bad
2298,2011-04-18,NaN,39,62,bad
2299,2011-04-19,NaN,42,54,bad
2300,2011-04-20,NaN,41,54,worse
2301,2011-04-21,NaN,39,57,bad
2302,2011-04-22,NaN,35,54,good
2303,2011-04-23,NaN,43,53,bad
2304,2011-04-24,NaN,50,78,bad
2305,2011-04-25,NaN,51,68,bad
2306,2011-04-26,NaN,50,75,bad
2307,2011-04-27,NaN,59,73,bad
2308,2011-04-28,NaN,59,65,bad
2309,2011-04-29,NaN,53,73,bad
2310,2011-04-30,NaN,46,62,good
2311,2011-05-01,NaN,41,61,good
2312,2011-05-02,NaN,39,68,good
2313,2011-05-03,NaN,49,63,bad
2314,2011-05-04,NaN,47,64,bad
2315,2011-05-05,NaN,41,58,bad
2316,2011-05-06,NaN,42,68,good
2317,2011-05-07,NaN,48,68,bad
2318,2011-05-08,NaN,50,67,bad
2319,2011-05-09,NaN,51,69,good
2320,2011-05-10,NaN,49,58,bad
2321,2011-05-11,NaN,48,64,bad
2322,2011-05-12,NaN,48,60,good
2323,2011-05-13,NaN,42,70,good
2324,2011-05-14,NaN,45,58,bad
2325,2011-05-15,NaN,50,64,worse
2326,2011-05-16,NaN,47,52,bad
2327,2011-05-17,NaN,48,53,bad
2328,2011-05-18,NaN,50,63,bad
2329,2011-05-19,NaN,54,70,worse
2330,2011-05-20,NaN,54,70,worse
2331,2011-05-21,NaN,51,73,bad
2332,2011-05-22,NaN,49,59,bad
2333,2011-05-23,NaN,49,64,bad
2334,2011-05-24,NaN,63,78,bad
2335,2011-05-25,NaN,57,78,bad
2336,2011-05-26,NaN,55,73,bad
2337,2011-05-27,NaN,60,80,bad
2338,2011-05-28,NaN,63,77,bad
2339,2011-05-29,NaN,63,81,bad
2340,2011-05-30,NaN,66,86,bad
2341,2011-05-31,NaN,62,83,good
2342,2011-06-01,NaN,61,80,worse
2343,2011-06-02,NaN,54,76,bad
2344,2011-06-03,NaN,50,71,good
2345,2011-06-04,NaN,49,73,good
2346,2011-06-05,NaN,46,69,bad
2347,2011-06-06,NaN,54,78,good
2348,2011-06-07,NaN,54,87,bad
2349,2011-06-08,NaN,64,92,bad
2350,2011-06-09,NaN,67,89,bad
2351,2011-06-10,NaN,63,81,bad
2352,2011-06-11,NaN,55,64,worse
2353,2011-06-12,NaN,53,60,bad
2354,2011-06-13,NaN,54,68,bad
2355,2011-06-14,NaN,54,64,bad
2356,2011-06-15,NaN,55,75,good
2357,2011-06-16,NaN,53,86,good
2358,2011-06-17,NaN,63,70,bad
2359,2011-06-18,NaN,63,84,bad
2360,2011-06-19,NaN,57,80,good
2361,2011-06-20,NaN,54,81,good
2362,2011-06-21,NaN,59,82,good
2363,2011-06-22,NaN,66,71,bad
2364,2011-06-23,NaN,60,69,bad
2365,2011-06-24,NaN,59,69,bad
2366,2011-06-25,NaN,57,74,bad
2367,2011-06-26,NaN,63,76,bad
2368,2011-06-27,NaN,65,82,good
2369,2011-06-28,NaN,65,80,bad
2370,2011-06-29,NaN,67,84,bad
2371,2011-06-30,NaN,61,82,good
2372,2011-07-01,NaN,57,80,bad
2373,2011-07-02,NaN,63,81,bad
2374,2011-07-03,NaN,66,80,bad
2375,2011-07-04,NaN,67,87,bad
2376,2011-07-05,NaN,68,89,good
2377,2011-07-06,NaN,67,90,bad
2378,2011-07-07,NaN,70,89,bad
2379,2011-07-08,NaN,68,77,bad
2380,2011-07-09,NaN,67,86,bad
2381,2011-07-10,NaN,60,82,good
2382,2011-07-11,NaN,65,89,bad
2383,2011-07-12,NaN,73,92,bad
2384,2011-07-13,NaN,66,87,bad
2385,2011-07-14,NaN,63,76,bad
2386,2011-07-15,NaN,60,84,bad
2387,2011-07-16,NaN,61,84,bad
2388,2011-07-17,NaN,66,89,good
2389,2011-07-18,NaN,72,89,bad
2390,2011-07-19,NaN,70,89,bad
2391,2011-07-20,NaN,65,89,bad
2392,2011-07-21,NaN,71,91,bad
2393,2011-07-22,NaN,76,101,bad
2394,2011-07-23,NaN,71,88,bad
2395,2011-07-24,NaN,69,84,bad
2396,2011-07-25,NaN,64,73,bad
2397,2011-07-26,NaN,65,79,bad
2398,2011-07-27,NaN,64,84,good
2399,2011-07-28,NaN,67,84,bad
2400,2011-07-29,NaN,69,80,bad
2401,2011-07-30,NaN,70,89,good
2402,2011-07-31,NaN,65,89,good
2403,2011-08-01,NaN,68,91,good
2404,2011-08-02,NaN,68,90,bad
2405,2011-08-03,NaN,64,82,good
2406,2011-08-04,NaN,64,83,good
2407,2011-08-05,NaN,66,81,bad
2408,2011-08-06,NaN,70,86,bad
2409,2011-08-07,NaN,70,78,bad
2410,2011-08-08,NaN,70,89,bad
2411,2011-08-09,NaN,68,81,bad
2412,2011-08-10,NaN,68,86,bad
2413,2011-08-11,NaN,63,82,bad
2414,2011-08-12,NaN,59,82,good
2415,2011-08-13,NaN,62,84,good
2416,2011-08-14,NaN,69,74,bad
2417,2011-08-15,NaN,62,71,bad
2418,2011-08-16,NaN,61,74,good
2419,2011-08-17,NaN,60,84,good
2420,2011-08-18,NaN,63,85,bad
2421,2011-08-19,NaN,68,85,bad
2422,2011-08-20,NaN,68,84,bad
2423,2011-08-21,NaN,66,85,bad
2424,2011-08-22,NaN,64,79,bad
2425,2011-08-23,NaN,58,78,good
2426,2011-08-24,NaN,59,79,good
2427,2011-08-25,NaN,68,84,bad
2428,2011-08-26,NaN,69,85,bad
2429,2011-08-27,NaN,67,76,bad
2430,2011-08-28,NaN,65,77,bad
2431,2011-08-29,NaN,59,79,good
2432,2011-08-30,NaN,57,80,good
2433,2011-08-31,NaN,58,83,good
2434,2011-09-01,NaN,59,79,good
2435,2011-09-02,NaN,58,77,good
2436,2011-09-03,NaN,60,82,good
2437,2011-09-04,NaN,67,82,good
2438,2011-09-05,NaN,67,83,good
2439,2011-09-06,NaN,58,74,bad
2440,2011-09-07,NaN,58,65,bad
2441,2011-09-08,NaN,59,67,bad
2442,2011-09-09,NaN,60,80,bad
2443,2011-09-10,NaN,56,78,good
2444,2011-09-11,NaN,52,71,good
2445,2011-09-12,NaN,62,81,good
2446,2011-09-13,NaN,62,82,bad
2447,2011-09-14,NaN,67,85,bad
2448,2011-09-15,NaN,52,83,bad
2449,2011-09-16,NaN,47,65,good
2450,2011-09-17,NaN,46,65,good
2451,2011-09-18,NaN,51,68,good
2452,2011-09-19,NaN,48,69,good
2453,2011-09-20,NaN,52,67,bad
2454,2011-09-21,NaN,58,75,bad
2455,2011-09-22,NaN,66,73,bad
2456,2011-09-23,NaN,68,73,bad
2457,2011-09-24,NaN,69,80,bad
2458,2011-09-25,NaN,68,82,good
2459,2011-09-26,NaN,65,83,bad
2460,2011-09-27,NaN,64,80,bad
2461,2011-09-28,NaN,62,76,bad
2462,2011-09-29,NaN,62,77,bad
2463,2011-09-30,NaN,56,76,bad
2464,2011-10-01,NaN,59,74,bad
2465,2011-10-02,NaN,53,70,bad
2466,2011-10-03,NaN,52,67,bad
2467,2011-10-04,NaN,54,67,bad
2468,2011-10-05,NaN,45,68,good
2469,2011-10-06,NaN,42,64,good
2470,2011-10-07,NaN,40,62,good
2471,2011-10-08,NaN,49,80,good
2472,2011-10-09,NaN,55,86,good
2473,2011-10-10,NaN,54,84,good
2474,2011-10-11,NaN,54,71,good
2475,2011-10-12,NaN,53,61,bad
2476,2011-10-13,NaN,58,65,bad
2477,2011-10-14,NaN,59,71,bad
2478,2011-10-15,NaN,52,66,bad
2479,2011-10-16,NaN,52,65,bad
2480,2011-10-17,NaN,52,65,bad
2481,2011-10-18,NaN,45,70,good
2482,2011-10-19,NaN,51,61,bad
2483,2011-10-20,NaN,53,70,bad
2484,2011-10-21,NaN,47,63,good
2485,2011-10-22,NaN,44,62,good
2486,2011-10-23,NaN,39,57,good
2487,2011-10-24,NaN,37,61,bad
2488,2011-10-25,NaN,44,59,bad
2489,2011-10-26,NaN,43,53,bad
2490,2011-10-27,NaN,35,49,bad
2491,2011-10-28,NaN,34,48,bad
2492,2011-10-29,NaN,33,44,bad
2493,2011-10-30,NaN,32,47,bad
2494,2011-10-31,NaN,27,52,good
2495,2011-11-01,NaN,34,54,good
2496,2011-11-02,NaN,35,58,good
2497,2011-11-03,NaN,32,61,bad
2498,2011-11-04,NaN,36,51,bad
2499,2011-11-05,NaN,29,50,good
2500,2011-11-06,NaN,26,57,good
2501,2011-11-07,NaN,35,64,good
2502,2011-11-08,NaN,45,70,good
2503,2011-11-09,NaN,41,63,bad
2504,2011-11-10,NaN,53,61,bad
2505,2011-11-11,NaN,39,57,good
2506,2011-11-12,NaN,34,53,good
2507,2011-11-13,NaN,36,62,good
2508,2011-11-14,NaN,55,65,bad
2509,2011-11-15,NaN,55,71,bad
2510,2011-11-16,NaN,53,57,bad
2511,2011-11-17,NaN,37,55,bad
2512,2011-11-18,NaN,29,45,good
2513,2011-11-19,NaN,28,54,good
2514,2011-11-20,NaN,50,64,good
2515,2011-11-21,NaN,34,55,bad
2516,2011-11-22,NaN,29,47,bad
2517,2011-11-23,NaN,36,47,worse
2518,2011-11-24,NaN,31,49,good
2519,2011-11-25,NaN,30,61,bad
2520,2011-11-26,NaN,38,65,good
2521,2011-11-27,NaN,33,59,bad
2522,2011-11-28,NaN,50,65,good
2523,2011-11-29,NaN,47,65,worse
2524,2011-11-30,NaN,39,62,bad
2525,2011-12-01,NaN,34,49,good
2526,2011-12-02,NaN,28,52,good
2527,2011-12-03,NaN,32,47,good
2528,2011-12-04,NaN,28,54,bad
2529,2011-12-05,NaN,36,60,bad
2530,2011-12-06,NaN,48,61,bad
2531,2011-12-07,NaN,46,58,bad
2532,2011-12-08,NaN,32,47,bad
2533,2011-12-09,NaN,27,52,bad
2534,2011-12-10,NaN,30,49,bad
2535,2011-12-11,NaN,26,39,good
2536,2011-12-12,NaN,23,47,good
2537,2011-12-13,NaN,25,48,good
2538,2011-12-14,NaN,30,46,good
2539,2011-12-15,NaN,40,54,bad
2540,2011-12-16,NaN,39,55,bad
2541,2011-12-17,NaN,28,45,good
2542,2011-12-18,NaN,16,29,bad
2543,2011-12-19,NaN,14,45,good
2544,2011-12-20,NaN,28,44,good
2545,2011-12-21,NaN,32,58,bad
2546,2011-12-22,NaN,44,58,bad
2547,2011-12-23,NaN,33,47,bad
2548,2011-12-24,NaN,20,35,good
2549,2011-12-25,NaN,18,42,bad
2550,2011-12-26,NaN,26,46,good
2551,2011-12-27,NaN,24,56,bad
2552,2011-12-28,NaN,28,57,bad
2553,2011-12-29,NaN,22,33,good
2554,2011-12-30,NaN,28,53,good
2555,2011-12-31,NaN,32,43,bad
2556,2012-01-01,NaN,30,54,bad
2557,2012-01-02,NaN,30,51,bad
2558,2012-01-03,NaN,15,31,good
2559,2012-01-04,NaN,11,29,good
2560,2012-01-05,NaN,22,38,good
2561,2012-01-06,NaN,26,53,bad
2562,2012-01-07,NaN,30,61,good
2563,2012-01-08,NaN,30,45,good
2564,2012-01-09,NaN,25,41,good
2565,2012-01-10,NaN,25,47,bad
2566,2012-01-11,NaN,28,42,good
2567,2012-01-12,NaN,35,43,bad
2568,2012-01-13,NaN,28,54,bad
2569,2012-01-14,NaN,20,36,good
2570,2012-01-15,NaN,11,20,good
2571,2012-01-16,NaN,9,38,bad
2572,2012-01-17,NaN,33,48,worse
2573,2012-01-18,NaN,21,52,good
2574,2012-01-19,NaN,15,32,bad
2575,2012-01-20,NaN,20,30,bad
2576,2012-01-21,NaN,18,28,bad
2577,2012-01-22,NaN,13,30,good
2578,2012-01-23,NaN,26,50,bad
2579,2012-01-24,NaN,41,56,bad
2580,2012-01-25,NaN,33,43,good
2581,2012-01-26,NaN,32,41,bad
2582,2012-01-27,NaN,36,58,bad
2583,2012-01-28,NaN,29,46,good
2584,2012-01-29,NaN,30,43,good
2585,2012-01-30,NaN,25,40,good
2586,2012-01-31,NaN,28,56,good
2587,2012-02-01,NaN,32,60,bad
2588,2012-02-02,NaN,32,44,bad
2589,2012-02-03,NaN,25,40,bad
2590,2012-02-04,NaN,28,45,good
2591,2012-02-05,NaN,23,38,good
2592,2012-02-06,NaN,22,50,good
2593,2012-02-07,NaN,26,48,good
2594,2012-02-08,NaN,21,36,bad
2595,2012-02-09,NaN,24,47,bad
2596,2012-02-10,NaN,23,50,bad
2597,2012-02-11,NaN,31,39,bad
2598,2012-02-12,NaN,17,31,good
2599,2012-02-13,NaN,17,43,bad
2600,2012-02-14,NaN,24,43,good
2601,2012-02-15,NaN,33,46,bad
2602,2012-02-16,NaN,28,45,bad
2603,2012-02-17,NaN,30,52,bad
2604,2012-02-18,NaN,28,48,good
2605,2012-02-19,NaN,27,47,good
2606,2012-02-20,NaN,26,44,good
2607,2012-02-21,NaN,22,43,bad
2608,2012-02-22,NaN,34,57,bad
2609,2012-02-23,NaN,31,58,bad
2610,2012-02-24,NaN,31,41,bad
2611,2012-02-25,NaN,32,46,bad
2612,2012-02-26,NaN,27,41,good
2613,2012-02-27,NaN,22,51,good
2614,2012-02-28,NaN,32,49,good
2615,2012-02-29,NaN,29,40,bad
2616,2012-03-01,NaN,26,37,bad
2617,2012-03-02,NaN,25,35,bad
2618,2012-03-03,NaN,34,55,bad
2619,2012-03-04,NaN,32,44,good
2620,2012-03-05,NaN,26,41,good
2621,2012-03-06,NaN,19,40,good
2622,2012-03-07,NaN,30,58,good
2623,2012-03-08,NaN,50,64,good
2624,2012-03-09,NaN,35,58,bad
2625,2012-03-10,NaN,28,41,good
2626,2012-03-11,NaN,28,54,good
2627,2012-03-12,NaN,35,72,good
2628,2012-03-13,NaN,45,67,bad
2629,2012-03-14,NaN,40,64,bad
2630,2012-03-15,NaN,37,51,bad
2631,2012-03-16,NaN,35,44,bad
2632,2012-03-17,NaN,38,54,bad
2633,2012-03-18,NaN,35,63,bad
2634,2012-03-19,NaN,43,73,bad
2635,2012-03-20,NaN,44,78,bad
2636,2012-03-21,NaN,46,76,bad
2637,2012-03-22,NaN,54,81,bad
2638,2012-03-23,NaN,58,70,bad
2639,2012-03-24,NaN,46,61,bad
2640,2012-03-25,NaN,43,50,bad
2641,2012-03-26,NaN,31,57,good
2642,2012-03-27,NaN,27,49,good
2643,2012-03-28,NaN,32,54,bad
2644,2012-03-29,NaN,38,53,bad
2645,2012-03-30,NaN,37,53,good
2646,2012-03-31,NaN,33,42,bad
2647,2012-04-01,NaN,30,51,bad
2648,2012-04-02,NaN,38,54,bad
2649,2012-04-03,NaN,34,59,good
2650,2012-04-04,NaN,43,64,good
2651,2012-04-05,NaN,38,54,good
2652,2012-04-06,NaN,34,54,good
2653,2012-04-07,NaN,34,56,good
2654,2012-04-08,NaN,41,56,good
2655,2012-04-09,NaN,41,61,good
2656,2012-04-10,NaN,37,61,bad
2657,2012-04-11,NaN,32,59,bad
2658,2012-04-12,NaN,40,57,bad
2659,2012-04-13,NaN,34,63,good
2660,2012-04-14,NaN,41,70,good
2661,2012-04-15,NaN,51,75,bad
2662,2012-04-16,NaN,53,83,bad
2663,2012-04-17,NaN,51,83,bad
2664,2012-04-18,NaN,49,65,good
2665,2012-04-19,NaN,46,65,bad
2666,2012-04-20,NaN,44,68,bad
2667,2012-04-21,NaN,54,67,bad
2668,2012-04-22,NaN,44,63,bad
2669,2012-04-23,NaN,45,60,bad
2670,2012-04-24,NaN,44,57,bad
2671,2012-04-25,NaN,40,63,bad
2672,2012-04-26,NaN,38,57,bad
2673,2012-04-27,NaN,38,56,bad
2674,2012-04-28,NaN,35,60,good
2675,2012-04-29,NaN,39,60,good
2676,2012-04-30,NaN,35,59,bad
2677,2012-05-01,NaN,46,51,bad
2678,2012-05-02,NaN,46,56,good
2679,2012-05-03,NaN,48,53,bad
2680,2012-05-04,NaN,49,60,bad
2681,2012-05-05,NaN,50,59,bad
2682,2012-05-06,NaN,48,64,bad
2683,2012-05-07,NaN,46,66,good
2684,2012-05-08,NaN,51,58,bad
2685,2012-05-09,NaN,56,62,bad
2686,2012-05-10,NaN,47,67,bad
2687,2012-05-11,NaN,46,66,good
2688,2012-05-12,NaN,45,78,good
2689,2012-05-13,NaN,52,81,good
2690,2012-05-14,NaN,57,74,bad
2691,2012-05-15,NaN,58,68,bad
2692,2012-05-16,NaN,57,73,bad
2693,2012-05-17,NaN,51,72,bad
2694,2012-05-18,NaN,46,69,good
2695,2012-05-19,NaN,45,76,good
2696,2012-05-20,NaN,51,76,good
2697,2012-05-21,NaN,53,66,bad
2698,2012-05-22,NaN,60,65,bad
2699,2012-05-23,NaN,60,76,bad
2700,2012-05-24,NaN,56,72,bad
2701,2012-05-25,NaN,56,66,bad
2702,2012-05-26,NaN,63,82,bad
2703,2012-05-27,NaN,63,81,bad
2704,2012-05-28,NaN,62,81,bad
2705,2012-05-29,NaN,61,87,bad
2706,2012-05-30,NaN,62,77,bad
2707,2012-05-31,NaN,59,81,good
2708,2012-06-01,NaN,56,72,good
2709,2012-06-02,NaN,56,65,bad
2710,2012-06-03,NaN,54,74,bad
2711,2012-06-04,NaN,50,55,bad
2712,2012-06-05,NaN,50,60,bad
2713,2012-06-06,NaN,48,65,bad
2714,2012-06-07,NaN,51,70,bad
2715,2012-06-08,NaN,52,75,bad
2716,2012-06-09,NaN,59,76,bad
2717,2012-06-10,NaN,57,79,good
2718,2012-06-11,NaN,54,69,good
2719,2012-06-12,NaN,59,70,bad
2720,2012-06-13,NaN,60,65,bad
2721,2012-06-14,NaN,55,73,bad
2722,2012-06-15,NaN,53,75,good
2723,2012-06-16,NaN,52,73,good
2724,2012-06-17,NaN,54,70,good
2725,2012-06-18,NaN,50,70,good
2726,2012-06-19,NaN,54,72,good
2727,2012-06-20,NaN,63,94,bad
2728,2012-06-21,NaN,75,94,good
2729,2012-06-22,NaN,69,94,bad
2730,2012-06-23,NaN,65,86,bad
2731,2012-06-24,NaN,60,83,good
2732,2012-06-25,NaN,62,73,bad
2733,2012-06-26,NaN,58,74,bad
2734,2012-06-27,NaN,59,79,bad
2735,2012-06-28,NaN,62,84,good
2736,2012-06-29,NaN,64,84,bad
2737,2012-06-30,NaN,67,89,good
2738,2012-07-01,NaN,69,91,bad
2739,2012-07-02,NaN,67,83,bad
2740,2012-07-03,NaN,62,85,good
2741,2012-07-04,NaN,69,87,bad
2742,2012-07-05,NaN,68,85,good
2743,2012-07-06,NaN,65,86,good
2744,2012-07-07,NaN,72,89,bad
2745,2012-07-08,NaN,69,90,good
2746,2012-07-09,NaN,65,84,good
2747,2012-07-10,NaN,64,84,good
2748,2012-07-11,NaN,63,85,good
2749,2012-07-12,NaN,63,85,bad
2750,2012-07-13,NaN,64,88,good
2751,2012-07-14,NaN,70,92,bad
2752,2012-07-15,NaN,70,89,bad
2753,2012-07-16,NaN,72,93,bad
2754,2012-07-17,NaN,73,95,bad
2755,2012-07-18,NaN,71,96,bad
2756,2012-07-19,NaN,67,79,bad
2757,2012-07-20,NaN,61,69,bad
2758,2012-07-21,NaN,58,80,bad
